transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date
2898,79,2061,2017-06-24,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
2899,13,1944,2017-10-06,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2007-12-11,2020-08-12 17:40:34.669269
2900,65,1697,2017-03-14,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-11-05,2020-08-12 17:40:34.669269
2901,59,2242,2017-01-26,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
2902,87,1597,2017-05-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,2020-08-12 17:40:34.669269
2903,84,629,2017-03-08,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
2904,76,2061,2017-01-21,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,2020-08-12 17:40:34.669269
2905,52,2062,2017-11-18,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,2020-08-12 17:40:34.669269
2906,21,2746,2017-12-22,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-17,2020-08-12 17:40:34.669269
2907,21,1656,2017-07-25,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2016-02-04,2020-08-12 17:40:34.669269
2908,86,1722,2017-02-22,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
2909,38,1664,2017-01-25,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-19,2020-08-12 17:40:34.669269
2910,22,1122,2017-08-17,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,2020-08-12 17:40:34.669269
2911,81,850,2017-02-24,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
2912,18,2347,2017-10-04,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,2020-08-12 17:40:34.669269
2913,5,1396,2017-04-06,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
2914,10,3391,2017-02-10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
2915,1,1546,2017-09-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09,2020-08-12 17:40:34.669269
2916,40,2465,2017-08-24,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2008-03-19,2020-08-12 17:40:34.669269
2917,90,2072,2017-11-29,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-10,2020-08-12 17:40:34.669269
2918,35,299,2017-07-02,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-07,2020-08-12 17:40:34.669269
2919,81,1912,2017-04-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,2020-08-12 17:40:34.669269
2920,34,2179,2017-01-07,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,2020-08-12 17:40:34.669269
2921,1,1329,2017-02-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
2922,67,414,2017-01-09,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,2020-08-12 17:40:34.669269
2923,48,1606,2017-11-10,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10,2020-08-12 17:40:34.669269
2924,58,2189,2017-07-08,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,2020-08-12 17:40:34.669269
2925,0,1480,2017-11-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02,2020-08-12 17:40:34.669269
2926,22,1783,2017-11-11,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2016-02-04,2020-08-12 17:40:34.669269
2927,35,3198,2017-09-20,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2011-03-16,2020-08-12 17:40:34.669269
2928,41,2330,2017-10-23,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,2020-08-12 17:40:34.669269
2929,65,1615,2017-02-15,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-04-11,2020-08-12 17:40:34.669269
2930,92,2131,2017-09-20,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-10,2020-08-12 17:40:34.669269
2931,17,1905,2017-12-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,2020-08-12 17:40:34.669269
2932,37,21,2017-08-17,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,2020-08-12 17:40:34.669269
2933,26,238,2017-09-14,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1999-06-23,2020-08-12 17:40:34.669269
2934,57,673,2017-12-28,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-10-18,2020-08-12 17:40:34.669269
2935,0,1910,2017-09-06,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,2020-08-12 17:40:34.669269
2936,88,1581,2017-11-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,2020-08-12 17:40:34.669269
2937,54,1665,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
2938,63,3315,2017-09-29,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2010-11-05,2020-08-12 17:40:34.669269
2939,59,2455,2017-08-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
2940,0,395,2017-04-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-04-10,2020-08-12 17:40:34.669269
2941,75,115,2017-12-16,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
2942,51,2717,2017-07-04,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
2943,0,820,2017-01-06,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,2020-08-12 17:40:34.669269
2944,80,2849,2017-06-22,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22,2020-08-12 17:40:34.669269
2945,0,3465,2017-10-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2016-07-09,2020-08-12 17:40:34.669269
2946,9,3375,2017-01-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,2020-08-12 17:40:34.669269
2947,70,1136,2017-07-16,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
2948,0,3212,2017-09-14,0.0,Approved,Solex,Standard,medium,medium,1163.77,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
2949,3,93,2017-08-26,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-07-20,2020-08-12 17:40:34.669269
2950,30,447,2017-12-30,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1994-07-12,2020-08-12 17:40:34.669269
2951,30,986,2017-10-16,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1992-10-11,2020-08-12 17:40:34.669269
2952,80,1140,2017-08-24,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2015-08-10,2020-08-12 17:40:34.669269
2953,0,1410,2017-10-31,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-03-29,2020-08-12 17:40:34.669269
2954,5,795,2017-09-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,2020-08-12 17:40:34.669269
2955,97,3172,2017-10-23,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,2020-08-12 17:40:34.669269
2956,54,1506,2017-09-05,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
2957,0,1912,2017-11-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
2958,1,1764,2017-03-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-16,2020-08-12 17:40:34.669269
2959,23,180,2017-12-19,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
2960,95,864,2017-09-08,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-16,2020-08-12 17:40:34.669269
2961,3,1308,2017-08-15,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1997-08-25,2020-08-12 17:40:34.669269
2962,77,348,2017-01-15,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1991-07-10,2020-08-12 17:40:34.669269
2963,66,74,2017-10-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20,2020-08-12 17:40:34.669269
2964,40,2471,2017-11-09,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-01,2020-08-12 17:40:34.669269
2965,17,2311,2017-10-25,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,2020-08-12 17:40:34.669269
2966,1,1372,2017-10-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
2967,0,308,2017-05-18,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
2968,70,509,2017-10-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2004-07-25,2020-08-12 17:40:34.669269
2969,45,424,2017-02-08,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,2020-08-12 17:40:34.669269
2970,70,2226,2017-09-15,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11,2020-08-12 17:40:34.669269
2971,50,1125,2017-07-02,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,2020-08-12 17:40:34.669269
2972,75,1933,2017-02-04,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
2973,4,2174,2017-02-11,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,2020-08-12 17:40:34.669269
2974,46,3232,2017-12-22,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,2020-08-12 17:40:34.669269
2975,8,1699,2017-10-10,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2007-08-04,2020-08-12 17:40:34.669269
2976,62,2908,2017-10-29,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11,2020-08-12 17:40:34.669269
2977,4,1725,2017-10-31,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1995-10-24,2020-08-12 17:40:34.669269
2978,75,182,2017-01-17,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10,2020-08-12 17:40:34.669269
2979,85,9,2017-03-06,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-26,2020-08-12 17:40:34.669269
2980,89,1461,2017-11-29,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2003-01-05,2020-08-12 17:40:34.669269
2981,75,2375,2017-10-05,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
2982,81,614,2017-06-16,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2013-09-16,2020-08-12 17:40:34.669269
2983,10,849,2017-11-15,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
2984,0,3042,2017-02-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16,2020-08-12 17:40:34.669269
2985,21,3232,2017-01-29,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,2016-02-04,2020-08-12 17:40:34.669269
2986,17,2144,2017-10-24,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-12,2020-08-12 17:40:34.669269
2987,0,1136,2017-01-13,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,2020-08-12 17:40:34.669269
2988,42,2656,2017-04-04,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2014-07-28,2020-08-12 17:40:34.669269
2989,93,1840,2017-07-12,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-12,2020-08-12 17:40:34.669269
2990,43,2984,2017-03-30,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-02-16,2020-08-12 17:40:34.669269
2991,0,812,2017-04-10,1.0,Approved,Solex,Standard,medium,medium,1294.66,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
2992,34,3054,2017-04-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,2020-08-12 17:40:34.669269
2993,9,552,2017-03-17,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-19,2020-08-12 17:40:34.669269
2994,41,2072,2017-12-09,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,2007-12-11,2020-08-12 17:40:34.669269
2995,21,1723,2017-04-14,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-10-02,2020-08-12 17:40:34.669269
2996,32,951,2017-12-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
2997,97,1822,2017-09-02,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,2020-08-12 17:40:34.669269
2998,56,3406,2017-06-11,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18,2020-08-12 17:40:34.669269
2999,38,725,2017-09-28,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,2020-08-12 17:40:34.669269
3000,79,1169,2017-01-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2004-12-18,2020-08-12 17:40:34.669269
3001,16,683,2017-03-19,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2013-03-12,2020-08-12 17:40:34.669269
3002,25,3268,2017-02-22,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-10,2020-08-12 17:40:34.669269
3003,87,200,2017-02-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-05-10,2020-08-12 17:40:34.669269
3004,69,502,2017-03-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
3005,1,205,2017-03-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
3006,40,1113,2017-03-12,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
3007,45,2523,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1997-02-09,2020-08-12 17:40:34.669269
3008,18,2725,2017-01-13,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,2020-08-12 17:40:34.669269
3009,33,1627,2017-11-18,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,2020-08-12 17:40:34.669269
3010,33,1422,2017-05-30,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1994-07-12,2020-08-12 17:40:34.669269
3011,35,112,2017-06-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25,2020-08-12 17:40:34.669269
3012,67,2645,2017-03-12,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-10-02,2020-08-12 17:40:34.669269
3013,82,192,2017-01-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25,2020-08-12 17:40:34.669269
3014,0,3148,2017-11-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2010-06-07,2020-08-12 17:40:34.669269
3015,92,1690,2017-08-22,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-09,2020-08-12 17:40:34.669269
3016,31,2251,2017-06-26,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,2020-08-12 17:40:34.669269
3017,75,2601,2017-04-10,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,2020-08-12 17:40:34.669269
3018,78,3198,2017-08-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2016-03-29,2020-08-12 17:40:34.669269
3019,43,2681,2017-09-13,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01,2020-08-12 17:40:34.669269
3020,0,1525,2017-12-06,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
3021,32,360,2017-12-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1999-07-20,2020-08-12 17:40:34.669269
3022,88,1773,2017-04-10,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03,2020-08-12 17:40:34.669269
3023,79,647,2017-01-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2005-12-07,2020-08-12 17:40:34.669269
3024,59,3036,2017-02-22,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2015-06-17,2020-08-12 17:40:34.669269
3025,97,245,2017-12-18,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,2020-08-12 17:40:34.669269
3026,16,2574,2017-01-15,0.5004582484725051,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
3027,17,202,2017-11-28,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04,2020-08-12 17:40:34.669269
3028,91,342,2017-07-04,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10,2020-08-12 17:40:34.669269
3029,2,73,2017-07-15,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09,2020-08-12 17:40:34.669269
3030,73,3413,2017-05-23,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
3031,0,548,2017-09-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1995-12-19,2020-08-12 17:40:34.669269
3032,50,118,2017-10-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
3033,64,1120,2017-02-15,0.5004582484725051,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,2020-08-12 17:40:34.669269
3034,97,356,2017-03-28,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,2020-08-12 17:40:34.669269
3035,9,2498,2017-07-16,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,2020-08-12 17:40:34.669269
3036,27,2730,2017-11-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,2020-08-12 17:40:34.669269
3037,38,2617,2017-01-22,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,2020-08-12 17:40:34.669269
3038,45,2391,2017-03-15,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,2020-08-12 17:40:34.669269
3039,89,697,2017-12-19,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,2020-08-12 17:40:34.669269
3040,92,551,2017-05-31,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,2020-08-12 17:40:34.669269
3041,6,3334,2017-02-15,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2011-04-16,2020-08-12 17:40:34.669269
3042,24,3102,2017-04-05,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2012-05-18,2020-08-12 17:40:34.669269
3043,40,787,2017-08-08,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2007-12-11,2020-08-12 17:40:34.669269
3044,65,707,2017-11-16,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2016-12-06,2020-08-12 17:40:34.669269
3045,79,2495,2017-09-05,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
3046,48,1302,2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10,2020-08-12 17:40:34.669269
3047,55,659,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2011-08-24,2020-08-12 17:40:34.669269
3048,4,678,2017-03-22,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,2020-08-12 17:40:34.669269
3049,5,2886,2017-09-27,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
3050,44,3146,2017-03-04,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-02-02,2020-08-12 17:40:34.669269
3051,71,280,2017-09-29,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-09,2020-08-12 17:40:34.669269
3052,17,59,2017-04-10,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,2020-08-12 17:40:34.669269
3053,92,1896,2017-05-19,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1994-09-09,2020-08-12 17:40:34.669269
3054,63,2228,2017-07-15,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,2020-08-12 17:40:34.669269
3055,86,775,2017-01-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,2020-08-12 17:40:34.669269
3056,39,1660,2017-07-01,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,2020-08-12 17:40:34.669269
3057,92,122,2017-08-30,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1994-08-10,2020-08-12 17:40:34.669269
3058,26,2301,2017-12-25,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,2020-08-12 17:40:34.669269
3059,32,3337,2017-11-27,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2010-06-07,2020-08-12 17:40:34.669269
3060,3,935,2017-04-14,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2015-06-17,2020-08-12 17:40:34.669269
3061,19,903,2017-10-17,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,2020-08-12 17:40:34.669269
3062,15,2067,2017-05-04,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,2020-08-12 17:40:34.669269
3063,73,3012,2017-02-10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2011-01-10,2020-08-12 17:40:34.669269
3064,36,308,2017-06-24,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,2020-08-12 17:40:34.669269
3065,76,221,2017-12-12,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10,2020-08-12 17:40:34.669269
3066,72,188,2017-07-24,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1998-12-17,2020-08-12 17:40:34.669269
3067,32,385,2017-01-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-12-07,2020-08-12 17:40:34.669269
3068,12,1148,2017-01-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,2020-08-12 17:40:34.669269
3069,10,562,2017-05-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,2020-08-12 17:40:34.669269
3070,16,417,2017-07-08,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
3071,31,1913,2017-05-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-11,2020-08-12 17:40:34.669269
3072,56,1207,2017-01-07,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,2020-08-12 17:40:34.669269
3073,38,1280,2017-06-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,2020-08-12 17:40:34.669269
